,num_dol,num_ems,num_tfsi,num_ps,num_li,atoms_dol,atoms_ems,atoms_tfsi,atoms_ps,atoms_li,count,%
1108,6,5,0,1,0,:::1O:1O:1O,::1O:1O:1O1S,,,,1,0.03000300030003
1109,6,5,0,1,0,:::::1O,::::,,,,1,0.03000300030003
1110,6,5,0,1,1,:1O:1O:1O:1O:1O,1O:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1111,6,5,0,1,1,:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O1S,,,1L,1,0.03000300030003
1112,6,5,0,1,1,:1O:1O:1O:1O:1O,:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1113,6,5,0,1,1,:1O:1O:1O:1O:1O,:1O:1O:1O:1O1S,,,1L,1,0.03000300030003
1114,6,5,0,1,1,:1O:1O:1O:1O:2O,:1O:1O1S:1O1S:2O,,,1L,1,0.03000300030003
1115,6,5,0,1,1,:1O:1O:1O:1O:2O,:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1116,6,5,0,1,1,:1O:1O:1O:1O:2O,:1O:1O:1O:1O1S,,,1L,1,0.03000300030003
1117,6,5,0,1,1,:1O:1O:1O:1O:2O,:1O:1O:1O:2O1S,,,1L,1,0.03000300030003
1118,6,5,0,1,1,:1O:1O:1O:2O:2O,1O:1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1119,6,5,0,1,1,::1O:1O:1O:2O,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1120,6,5,0,1,1,::1O:1O:2O:2O,:1O:1O1S:2O:2O1S,,,1L,1,0.03000300030003
1121,6,5,0,1,1,:::1O:1O:1O,:1O:1O:1O1S:1S,,,1L,1,0.03000300030003
1122,6,5,0,2,0,:::::,::::,,:1S:1S:2S:2S:2S:2S:2S,,1,0.03000300030003
1123,6,5,0,1,1,:::1O:1O:1O,::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1124,6,5,0,1,1,:::1O:1O:1O,:::1O1S:1O1S,,,1L,1,0.03000300030003
1125,6,5,0,1,1,:::1O:1O:2O,::1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
1126,6,5,0,1,1,:::1O:1O:2O,:::1O:2O1S,,,1L,1,0.03000300030003
1127,6,5,0,1,1,:::1O:2O:2O,:1O:1S:2O1S:2O1S,,,1L,1,0.03000300030003
1128,6,5,0,1,1,:::2O:2O:2O,:::2O1S:2O1S,,,1L,1,0.03000300030003
1129,6,5,0,1,1,::::1O:1O,:::1O:1O,,,1L,1,0.03000300030003
1130,6,5,0,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1131,6,5,0,1,2,:1O:1O:1O:1O:1O,1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1132,6,5,0,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1133,6,5,0,1,2,:1O:1O:2O:2O:2O,:1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1134,6,5,0,1,2,::1O:1O:1O:1O,:1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1135,6,5,0,1,2,::1O:1O:2O:2O,:1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1136,6,5,1,1,2,:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1137,6,5,1,1,2,:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
1138,6,5,1,1,2,:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O1S,3O1S,,1L:1L,1,0.03000300030003
1139,7,3,0,1,1,:::1O:1O:1O:1O,::1O1S,,,1L,1,0.03000300030003
1140,7,2,0,1,1,::::1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
1141,7,2,0,1,1,:::::1O:2O,:,,,1L,1,0.03000300030003
1142,7,2,1,1,1,::::1O:1O:1O,1O:1O,1O,,1L,1,0.03000300030003
1143,7,3,0,1,0,::::1O:1O:1O,::,,,,1,0.03000300030003
1144,7,3,0,1,0,::::1O:1O:2O,::2O1S,,,,1,0.03000300030003
1145,7,3,0,1,0,:::::1O:1O,:1O:1O,,,,1,0.03000300030003
1146,7,3,0,1,0,:::::1O:1O,::1O1S,,,,1,0.03000300030003
1147,7,3,0,1,0,::::::1O,:1O1S:1S,,,,1,0.03000300030003
1148,7,3,0,1,0,::::::1O,::1O,,,,1,0.03000300030003
1149,7,3,0,1,1,:1O:1O:1O:1O:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
1150,7,3,0,1,1,::1O:1O:1O:1O:1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
1151,7,3,0,1,1,::1O:1O:1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1152,7,3,0,1,1,:::1O:1O:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1153,7,3,0,1,1,:::1O:1O:1O:2O,1O:1O:1O1S,,,1L,1,0.03000300030003
1154,7,1,0,1,0,::::::1O,1S,,,,1,0.03000300030003
1155,7,3,0,1,1,:::1O:1O:1O:2O,1O:1O:2O1S,,,1L,1,0.03000300030003
1156,7,3,0,1,1,:::1O:1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
1157,7,3,0,1,1,:::1O:1O:1O:2O,:1O:2O1S,,,1L,1,0.03000300030003
1158,7,3,0,1,1,::::1O:1O:1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
1159,7,3,0,1,1,::::1O:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1160,7,3,0,1,1,::::1O:1O:2O,1O:1O:2O1S,,,1L,1,0.03000300030003
1161,7,3,0,1,1,::::1O:1O:2O,:1O1S:2O1S,,,1L,1,0.03000300030003
1162,7,3,0,1,1,:::::1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
1163,7,3,0,1,1,:::::1O:1O,:1O:1O,,,1L,1,0.03000300030003
1164,7,3,0,1,1,:::::1O:1O,::1O1S,,,1L,1,0.03000300030003
1165,7,3,0,1,2,::1O:1O:1O:1O:2O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1166,7,3,0,2,1,::::1O:1O:1O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1167,7,3,0,2,1,::::1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1168,7,2,0,1,0,:::::1O:1O,:1O1S,,,,1,0.03000300030003
1169,7,1,0,1,0,::::::1O,,,,,1,0.03000300030003
1170,6,5,1,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
1171,6,6,0,1,1,::::1O:1O,::::1O:1O,,,1L,1,0.03000300030003
1172,6,5,1,1,2,::1O:1O:1O:2O,:1O:1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
1173,6,5,1,2,1,:::1O:1O:1O,::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1174,6,5,2,1,1,:::1O:1O:1O,::1O:1O1S:1O1S,:1O,,1L,1,0.03000300030003
1175,6,5,2,1,1,:::1O:1O:1O,::1O:1O:1O,:,,1L,1,0.03000300030003
1176,6,5,2,1,1,:::1O:1O:1O,:::1O:1O1S,:1O,,1L,1,0.03000300030003
1177,6,5,2,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1178,6,6,0,1,0,:::1O:1O:1O,:::1O:1O1S:1O1S,,,,1,0.03000300030003
1179,6,6,0,1,0,::::1O:1O,::::1O1S:1O1S,,,,1,0.03000300030003
1180,6,6,0,1,0,:::::,:::::,,,,1,0.03000300030003
1181,6,6,0,1,1,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
1182,6,6,0,1,1,:1O:1O:1O:2O:2O,:1O:1O:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
1183,6,6,0,1,1,:::1O:1O:1O,:::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1184,6,6,0,1,1,:::1O:2O:2O,:::1O:2O1S:2O1S,,,1L,1,0.03000300030003
1185,6,6,0,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1186,7,0,0,1,0,::::::,,,,,1,0.03000300030003
1187,6,6,0,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O1S:1O1S:2O,,,1L:1L,1,0.03000300030003
1188,6,6,0,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1189,6,6,0,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:1O1S:2O,,,1L:1L,1,0.03000300030003
1190,6,6,0,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1191,6,6,0,1,2,:1O:1O:1O:2O:2O,:1O:1O:1O1S:2O:2O1S,,,1L:1L,1,0.03000300030003
1192,6,6,0,1,2,::1O:1O:1O:2O,::1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1193,6,6,0,1,2,::1O:1O:2O:2O,::1O:1O1S:2O:2O1S,,,1L:1L,1,0.03000300030003
1194,6,6,0,1,2,::1O:1O:2O:2O,::1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1195,6,6,0,1,2,::1O:1O:2O:2O,::1O:1O:2O:2O1S,,,1L:1L,1,0.03000300030003
1196,6,6,1,1,0,:::::,:::::,1O,,,1,0.03000300030003
1197,6,6,1,1,1,::1O:1O:1O:1O,::1O:1O:1O:1O,,,1L,1,0.03000300030003
1198,6,6,1,1,1,:::1O:1O:2O,:::1O1S:1O1S:2O1S,1O,,1L,1,0.03000300030003
1199,6,6,1,1,1,:::1O:1O:2O,:::1O:1O1S:2O1S,,,1L,1,0.03000300030003
1200,6,4,2,1,2,:1O:1O:1O:1O:2O,1O:1O:1O1S:2O1S,:1O,,1L:1L,1,0.03000300030003
1201,6,4,2,1,1,::1O:1O:1O:1O,1O:1O:1O:1O,:,,1L,1,0.03000300030003
1202,6,4,2,1,1,:1O:1O:1O:1O:1O,:1O:1O:1O1S,:,,1L,1,0.03000300030003
1203,6,4,0,1,1,::1O:1O:1O:1O,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1204,6,3,1,1,1,:::1O:1O:1O,:1O:1O1S,1O,,1L,1,0.03000300030003
1205,6,3,1,1,1,::::1O:2O,:1O:2O1S,1O,,1L,1,0.03000300030003
1206,6,3,1,1,2,::1O:1O:1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1207,6,3,1,2,1,:::1O:1O:1O,:1O:1O,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1208,6,3,1,2,1,::::1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1209,6,3,1,2,1,::::1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1210,6,3,1,2,1,::::1O:1O,:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1211,6,4,0,1,0,:::1O:1O:1O,::1O:1O1S,,,,1,0.03000300030003
1212,6,4,0,1,0,:::1O:1O:1O,:::1O,,,,1,0.03000300030003
1213,6,4,0,1,0,:::::2O,:::,,,,1,0.03000300030003
1214,6,4,0,1,1,:1O:1O:1O:1O:1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
1215,6,4,0,1,1,:1O:1O:1O:1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1216,6,4,0,1,1,:1O:1O:1O:1O:2O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1217,6,4,0,1,1,::1O:1O:1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
1218,6,3,1,1,1,:::1O:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
1219,6,4,0,1,1,::1O:1O:1O:2O,1O:1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
1220,6,4,0,1,1,::1O:1O:1O:2O,:1O:1O:1O,,,1L,1,0.03000300030003
1221,6,4,0,1,1,::1O:1O:1O:2O,::1O1S:2O1S,,,1L,1,0.03000300030003
1222,6,4,0,1,1,::1O:1O:1O:2O,::1O:1O,,,1L,1,0.03000300030003
1223,6,4,0,1,1,::1O:1O:2O:2O,:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
1224,6,4,0,1,1,::1O:1O:2O:2O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1225,6,4,0,1,1,::1O:1O:2O:2O,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1226,6,4,0,1,1,:::1O:1O:1O,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1227,6,4,0,1,1,:::1O:1O:1O,::1O1S:1O1S,,,1L,1,0.03000300030003
1228,6,4,0,1,1,:::1O:1O:2O,1O:1O1S:1S:2O1S,,,1L,1,0.03000300030003
1229,6,4,0,1,1,:::1O:1O:2O,:1O1S:1O1S:2O,,,1L,1,0.03000300030003
1230,6,4,0,1,1,:::1O:1O:2O,:1O1S:1S:2O1S,,,1L,1,0.03000300030003
1231,6,4,0,1,1,:::1O:2O:2O,:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
1232,6,3,1,1,1,:::1O:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1233,6,3,1,1,1,::1O:1O:1O:2O,:1O:2O1S,1O,,1L,1,0.03000300030003
1234,6,4,0,1,1,::::1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
1235,6,3,0,1,1,:::1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
1236,6,3,0,1,0,:::1O:1O:1O,:1O:1O,,,,1,0.03000300030003
1237,6,3,0,1,0,::::1O:1O,:1O1S:1S,,,,1,0.03000300030003
1238,6,3,0,1,0,::::1O:1O,::1O1S,,,,1,0.03000300030003
1239,6,3,0,1,0,:::::1O,::1O,,,,1,0.03000300030003
1240,6,3,0,1,0,:::::1O,::1O1S,,,,1,0.03000300030003
1241,6,3,0,1,1,1O:1O:1O:1O:1O:1O,1O:1O:1O1S,,,1L,1,0.03000300030003
1242,6,3,0,1,1,:1O:1O:1O:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1243,6,3,0,1,1,:1O:1O:1O:1O:2O,1O:1O1S:2O1S,,,1L,1,0.03000300030003
1244,6,3,0,1,1,::1O:1O:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
1245,6,3,0,1,1,::1O:1O:1O:2O,1O:1O1S:2O1S,,,1L,1,0.03000300030003
1246,6,3,0,1,1,::1O:1O:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
1247,6,3,0,1,1,:::1O:1O:2O,1O:1O1S:2O1S,,,1L,1,0.03000300030003
1248,6,3,0,1,1,:::1O:1O:2O,:1O1S:2O1S,,,1L,1,0.03000300030003
1249,6,3,0,1,1,::::1O:1O,::1O1S,,,1L,1,0.03000300030003
1250,6,3,1,1,0,:::::,::,,,,1,0.03000300030003
1251,6,3,0,1,2,:::1O:2O:2O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1252,6,3,0,2,1,::1O:1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1253,6,3,0,2,1,::1O:1O:1O:1O,:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1254,6,3,0,2,1,:::1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1255,6,3,0,2,1,:::1O:1O:1O,:1O:1O1S,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1256,6,3,0,2,1,:::1O:1O:1O,::1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1257,6,3,0,2,1,::::1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1258,6,3,0,2,1,::::1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1259,6,3,0,2,1,::::1O:1O,:1O:1O1S,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1260,6,3,0,2,1,::::1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1261,6,3,0,2,1,::::1O:2O,::2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1262,6,3,0,2,1,:::::1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1263,6,3,1,1,0,::::1O:1O,::1O1S,,,,1,0.03000300030003
1264,6,4,0,1,1,::::1O:1O,::1O1S:1O1S,,,1L,1,0.03000300030003
1265,6,4,0,1,1,::::1O:1O,:::1O1S,,,1L,1,0.03000300030003
1266,6,4,1,2,1,::::1O:1O,::1O:1O1S,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1267,6,4,1,1,1,:::1O:1O:2O,:1O:1O:2O1S,,,1L,1,0.03000300030003
1268,6,4,1,1,0,:::::1O,:::1O,,,,1,0.03000300030003
1269,6,4,1,1,0,:::::1O,:::1O,1O,,,1,0.03000300030003
1270,6,4,1,1,1,:1O:1O:1O:1O:1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
1271,6,4,1,1,1,::1O:1O:1O:1O,:1O:1O:1O,2O,,1L,1,0.03000300030003
1272,6,4,1,1,1,::1O:1O:1O:1O,::1O:1O,1O,,1L,1,0.03000300030003
1273,6,4,1,1,1,::1O:1O:1O:2O,:1O1S:1O1S:2O,,,1L,1,0.03000300030003
1274,6,4,1,1,1,::1O:1O:1O:2O,:1O:1O1S:2O,,,1L,1,0.03000300030003
1275,6,4,1,1,1,::1O:1O:1O:2O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1276,6,4,1,1,1,::1O:1O:2O:2O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1277,6,4,1,1,1,:::1O:1O:1O,:1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
1278,6,4,1,1,1,:::1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
1279,6,4,1,1,1,:::1O:1O:1O,::1O:1O,2O1S,,1L,1,0.03000300030003
1280,6,4,1,1,1,:::1O:1O:2O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1281,6,4,1,1,1,:::1O:1O:2O,:1O:1O:2O1S,1O,,1L,1,0.03000300030003
1282,6,4,1,1,0,:::::1O,:::,,,,1,0.03000300030003
1283,6,4,1,1,1,:::1O:1O:2O,::1O:1O,1O,,1L,1,0.03000300030003
1284,6,4,1,1,1,:::1O:1O:2O,::1O:2O1S,,,1L,1,0.03000300030003
1285,6,4,1,1,1,:::1O:1O:2O,::1O:2O1S,1O,,1L,1,0.03000300030003
1286,6,4,1,1,1,::::1O:1O,::1O:1O,1N1O1S,,1L,1,0.03000300030003
1287,6,4,1,1,1,::::1O:1O,::1O:1O1S,1O1S,,1L,1,0.03000300030003
1288,6,4,1,1,1,::::1O:1O,::1O:1O1S,2O1S,,1L,1,0.03000300030003
1289,6,4,1,1,1,:::::1O,:::1O,1O,,1L,1,0.03000300030003
1290,6,4,1,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1291,6,4,1,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1292,6,4,1,1,2,:1O:1O:1O:1O:1O,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1293,6,4,1,1,2,::1O:1O:1O:2O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1294,6,4,1,2,1,:::1O:1O:2O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1295,6,4,1,2,1,::::1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1296,6,4,1,1,0,:::::1O,:::,1O,,,1,0.03000300030003
1297,6,4,1,1,0,:::::,:::1S,,,,1,0.03000300030003
1298,6,4,0,1,1,::::1O:2O,::1O1S:2O,,,1L,1,0.03000300030003
1299,6,4,0,2,0,:::::,:::,,::1S:1S:2S:2S:2S:2S,,1,0.03000300030003
1300,6,4,0,1,1,::::1O:2O,::1O1S:2O1S,,,1L,1,0.03000300030003
1301,6,4,0,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1302,6,4,0,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1303,6,4,0,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1304,6,4,0,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1305,6,4,0,1,2,1O:1O:1O:1O:2O:2O,1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1306,6,4,0,1,2,:1O:1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1307,6,4,0,1,2,:1O:1O:1O:1O:2O,:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1308,6,4,0,1,2,::1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1309,6,4,0,1,2,::1O:1O:1O:2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1310,6,4,0,1,2,::1O:1O:2O:2O,1O1S:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1311,6,4,0,1,2,::1O:1O:2O:2O,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1312,6,4,0,1,2,:::1O:2O:2O,:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1313,6,4,0,2,1,::1O:1O:1O:1O,:1O:1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1314,6,4,1,1,0,:::::,:::,,,,1,0.03000300030003
1315,6,4,0,2,1,::1O:1O:1O:1O,:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1316,6,4,0,2,1,:::1O:1O:1O,:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1317,6,4,0,2,1,:::1O:1O:1O,:1O:1O:1O1S,,2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
1318,6,4,0,2,1,:::1O:1O:1O,::1O1S:1O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1319,6,4,0,2,1,:::1O:1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1320,6,4,0,2,1,:::1O:1O:2O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1321,6,4,0,2,1,::::1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1322,6,4,0,2,1,::::1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1323,6,4,0,2,1,::::1O:1O,::1O:1O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1324,6,4,0,2,1,:::::1O,:::1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1325,6,4,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1326,6,4,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1327,6,4,0,2,2,::1O:1O:1O:2O,1O:1O:1O1S:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1328,10,8,0,1,1,:::::::1O:1O:2O,:::::1O:1O:2O1S,,,1L,1,0.03000300030003
